Date,Open,High,Low,Close,Adj Close,Volume
2010-02-09,0.122640,0.125390,0.122640,0.122640,-0.185354,1538728
2010-02-10,0.124290,0.127040,0.123740,0.124290,-0.187848,1712624
2010-02-11,0.123740,0.125940,0.122640,0.123740,-0.187016,2012795
2010-02-12,null,null,null,null,null,null
2010-02-16,0.123740,0.125390,0.122090,0.123740,-0.187016,1863024
2010-02-17,0.131440,0.131440,0.123740,0.131440,-0.198654,6481676
2010-02-18,0.129240,0.133640,0.129240,0.129240,-0.195329,6041150
2010-02-19,null,null,null,null,null,null
2010-02-22,0.123740,0.130340,0.123190,0.124290,-0.187848,2566457
2010-02-23,0.123740,0.125940,0.123740,0.124840,-0.188679,1610316
2010-02-24,null,null,null,null,null,null
2010-02-25,0.123740,0.126490,0.123190,0.123190,-0.186185,1744341
2010-02-26,null,null,null,null,null,null
2010-03-01,null,null,null,null,null,null
2010-03-02,0.123740,0.125940,0.123740,0.123740,-0.187016,738121
2010-03-03,0.122640,0.125390,0.122640,0.122640,-0.185354,1565856
2010-03-04,0.123740,0.123740,0.122090,0.122090,-0.184523,705020
2010-03-05,null,null,null,null,null,null
2010-03-08,null,null,null,null,null,null
2010-03-09,0.121540,0.122640,0.121540,0.121540,-0.183691,1373751
2010-03-10,0.122090,0.123190,0.121540,0.122090,-0.184523,1328491
2010-03-11,0.120990,0.122640,0.120990,0.120990,-0.182860,1367205
2010-03-12,null,null,null,null,null,null
2010-03-15,0.118240,0.119890,0.118240,0.118240,-0.178704,1593571
2010-03-16,0.118790,0.120990,0.118790,0.118790,-0.179535,2502936
2010-03-17,0.119890,0.121540,0.119890,0.119890,-0.181198,2290736
2010-03-18,0.118790,0.120990,0.118790,0.118790,-0.179535,767882
2010-03-19,null,null,null,null,null,null
2010-03-22,0.119890,0.122090,0.119890,0.119890,-0.181198,2229405
2010-03-23,0.119890,0.120990,0.119890,0.119890,-0.181198,1788063
2010-03-24,0.119340,0.120440,0.118790,0.119340,-0.180366,7586715
2010-03-25,0.122090,0.122090,0.119340,0.122090,-0.184523,2394917
2010-03-26,null,null,null,null,null,null
2010-03-29,0.120990,0.124290,0.120990,0.120990,-0.182860,1037817
2010-03-30,0.119890,0.122640,0.119890,0.119890,-0.181198,2078351
2010-03-31,0.120440,0.122090,0.119340,0.120440,-0.182029,2246832
2010-04-01,0.122090,0.123190,0.120440,0.122090,-0.184523,1861789
2010-04-05,0.125390,0.127590,0.125390,0.125390,-0.189510,4999507
2010-04-06,0.127040,0.129240,0.127040,0.127040,-0.192004,3251180
2010-04-07,0.126490,0.128140,0.126490,0.126490,-0.191173,1173552
2010-04-08,0.125940,0.128690,0.125940,0.125940,-0.190341,3155535
2010-04-09,null,null,null,null,null,null
2010-04-12,0.132540,0.135290,0.132540,0.132540,-0.200316,4229852
2010-04-13,0.130890,0.133090,0.130890,0.130890,-0.197823,4356562
2010-04-14,0.123740,0.132540,0.130890,0.130890,-0.197823,908803
2010-04-15,0.123740,0.131990,0.130890,0.131990,-0.199485,2164180
2010-04-16,null,null,null,null,null,null
2010-04-19,0.129790,0.131440,0.129240,0.129790,-0.196160,1609579
2010-04-20,0.130340,0.131440,0.130340,0.130340,-0.196991,510588
2010-04-21,0.129240,0.131990,0.129240,0.129240,-0.195329,919333
2010-04-22,0.126490,0.129790,0.125390,0.126490,-0.191173,4392533
2010-04-23,null,null,null,null,null,null
2010-04-26,0.127040,0.128140,0.125390,0.127040,-0.192004,820796
2010-04-27,0.125940,0.128690,0.125390,0.125940,-0.190341,868996
2010-04-28,0.124840,0.125390,0.123740,0.124840,-0.188679,866981
2010-04-29,0.123740,0.127040,0.124290,0.125390,-0.189510,1454797
2010-04-30,null,null,null,null,null,null
2010-05-03,0.125940,0.127590,0.125390,0.125940,-0.190341,409812
2010-05-04,0.126490,0.127590,0.126490,0.126490,-0.191173,688470
2010-05-05,0.124840,0.127590,0.124290,0.124840,-0.188679,467437
2010-05-06,0.123740,0.125390,0.123190,0.124290,-0.187848,375649
2010-05-07,null,null,null,null,null,null
2010-05-10,0.127040,0.128690,0.126490,0.127040,-0.192004,1441042
2010-05-11,0.127040,0.127040,0.124290,0.125390,-0.189510,1173076
2010-05-12,0.125390,0.125940,0.123190,0.123740,-0.187016,1327589
2010-05-13,0.124840,0.124840,0.121540,0.122640,-0.185354,4300676
2010-05-14,null,null,null,null,null,null
2010-05-17,0.119890,0.119890,0.117690,0.118240,-0.178704,1542965
2010-05-18,0.120440,0.121540,0.120440,0.120990,-0.182860,2261883
2010-05-19,0.120990,0.121540,0.115490,0.119340,-0.180366,4014761
2010-05-20,0.118240,0.118240,0.115490,0.117140,-0.177041,2204005
2010-05-21,null,null,null,null,null,null
2010-05-24,0.116040,0.117140,0.114390,0.116590,-0.176210,891271
2010-05-25,0.114940,0.114940,0.108890,0.111090,-0.167898,3433144
2010-05-26,0.108890,0.113840,0.107240,0.111640,-0.168729,1540205
2010-05-27,0.100800,0.113400,0.100800,0.109800,-0.165948,1310238
2010-05-28,null,null,null,null,null,null
2010-06-01,0.109800,0.109800,0.103800,0.105600,-0.159600,479857
2010-06-02,0.103200,0.106800,0.102000,0.103800,-0.156880,1782362
2010-06-03,0.106200,0.106200,0.100200,0.102000,-0.154159,1701852
2010-06-04,null,null,null,null,null,null
2010-06-07,0.097200,0.097200,0.090000,0.093000,-0.140557,1122155
2010-06-08,0.096000,0.099600,0.094800,0.097800,-0.147812,1507755
2010-06-09,0.099000,0.099600,0.097200,0.099000,-0.149625,703095
2010-06-10,0.099000,0.102600,0.099000,0.101400,-0.153252,1289092
2010-06-11,null,null,null,null,null,null
2010-06-14,0.103800,0.103800,0.102000,0.102600,-0.155066,207378
2010-06-15,0.103800,0.104400,0.102000,0.103800,-0.156880,254037
2010-06-16,0.103800,0.103800,0.100800,0.102000,-0.154159,279803
2010-06-17,0.100200,0.103200,0.100200,0.102600,-0.155066,499757
2010-06-18,null,null,null,null,null,null
2010-06-21,0.106800,0.110400,0.106200,0.108000,-0.163227,3038800
2010-06-22,0.108000,0.108000,0.105000,0.106200,-0.160507,1328537
2010-06-23,0.105000,0.105600,0.103800,0.104400,-0.157787,483842
2010-06-24,0.105000,0.105600,0.103200,0.103800,-0.156880,935352
2010-06-25,null,null,null,null,null,null
2010-06-28,0.103800,0.110400,0.103200,0.103800,-0.156880,1028495
2010-06-29,0.101400,0.102000,0.097200,0.098400,-0.148718,1098273
2010-06-30,0.094800,0.097800,0.094800,0.096600,-0.145998,1582712
2010-07-01,0.095400,0.102000,0.095400,0.099600,-0.150532,1522655
2010-07-02,null,null,null,null,null,null
2010-07-06,0.100800,0.102600,0.100200,0.101400,-0.153252,761935
2010-07-07,0.103200,0.103200,0.099600,0.100800,-0.152346,488867
2010-07-08,0.101400,0.101400,0.098400,0.100200,-0.151439,505032
2010-07-09,null,null,null,null,null,null
2010-07-12,0.100800,0.100800,0.099000,0.099600,-0.150532,81908
2010-07-13,0.100200,0.100200,0.098400,0.099000,-0.149625,261875
2010-07-14,0.096600,0.099600,0.096600,0.099000,-0.149625,80558
2010-07-15,0.099600,0.099600,0.098400,0.099000,-0.149625,1201942
2010-07-16,null,null,null,null,null,null
2010-07-19,0.099000,0.100200,0.097800,0.099000,-0.149625,186783
2010-07-20,0.099000,0.099600,0.097200,0.098400,-0.148718,564077
2010-07-21,0.097200,0.099000,0.096600,0.097800,-0.147812,280627
2010-07-22,0.096600,0.098400,0.096600,0.097200,-0.146905,263335
2010-07-23,null,null,null,null,null,null
2010-07-26,0.099000,0.099000,0.096600,0.097800,-0.147812,175163
2010-07-27,0.097800,0.099600,0.097800,0.098400,-0.148718,788858
2010-07-28,0.099600,0.100800,0.099000,0.099600,-0.150532,2827650
2010-07-29,0.100800,0.100800,0.098400,0.099600,-0.150532,659595
2010-07-30,null,null,null,null,null,null
2010-08-02,0.098400,0.099600,0.098400,0.099000,-0.149625,398867
2010-08-03,0.099600,0.100200,0.099000,0.099600,-0.150532,795073
2010-08-04,0.099600,0.099600,0.099000,0.099000,-0.149625,170245
2010-08-05,0.099000,0.100800,0.099000,0.100200,-0.151439,641395
2010-08-06,null,null,null,null,null,null
2010-08-09,0.100200,0.100200,0.099600,0.099600,-0.150532,331533
2010-08-10,0.099600,0.100200,0.099000,0.099600,-0.150532,149413
2010-08-11,0.099600,0.100800,0.099600,0.100200,-0.151439,184975
2010-08-12,0.099000,0.099000,0.099000,0.099000,-0.149625,130000
2010-08-13,null,null,null,null,null,null
2010-08-16,0.096600,0.096600,0.094800,0.095400,-0.144184,489477
2010-08-17,0.096000,0.097200,0.095400,0.096000,-0.145091,547438
2010-08-18,0.096600,0.096600,0.096000,0.096600,-0.145998,210607
2010-08-19,0.096000,0.096000,0.094200,0.095400,-0.144184,525380
2010-08-20,null,null,null,null,null,null
2010-08-23,null,null,null,null,null,null
2010-08-24,0.090600,0.093600,0.090600,0.092400,-0.139650,390528
2010-08-25,0.091800,0.091800,0.090000,0.090600,-0.136930,154333
2010-08-26,0.090000,0.090600,0.090000,0.090000,-0.136023,221442
2010-08-27,null,null,null,null,null,null
2010-08-30,0.090000,0.090600,0.089400,0.090000,-0.136023,464467
2010-08-31,0.090000,0.090000,0.087600,0.089400,-0.135116,242973
2010-09-01,0.088800,0.089400,0.088800,0.088800,-0.134209,42645
2010-09-02,0.088800,0.090000,0.088800,0.088800,-0.134209,46667
2010-09-03,null,null,null,null,null,null
2010-09-07,0.091200,0.092400,0.090000,0.090600,-0.136930,1260215
2010-09-08,0.090000,0.090000,0.090000,0.090000,-0.136023,203052
2010-09-09,0.091200,0.094200,0.091200,0.092400,-0.139650,1503047
2010-09-10,null,null,null,null,null,null
2010-09-13,null,null,null,null,null,null
2010-09-14,null,null,null,null,null,null
2010-09-15,0.094200,0.096000,0.094200,0.095400,-0.144184,583007
2010-09-16,0.096000,0.097800,0.096000,0.096600,-0.145998,1094815
2010-09-17,null,null,null,null,null,null
2010-09-20,0.096000,0.096600,0.094200,0.094800,-0.143277,424990
2010-09-21,0.095400,0.096600,0.094800,0.095400,-0.144184,1029933
2010-09-22,0.096600,0.099000,0.096000,0.097200,-0.146905,2978576
2010-09-23,0.096000,0.097800,0.096000,0.096600,-0.145998,1294165
2010-09-24,null,null,null,null,null,null
2010-09-27,0.099000,0.099600,0.097200,0.098400,-0.148718,1283870
2010-09-28,0.098400,0.098400,0.097800,0.097800,-0.147812,329907
2010-09-29,0.097800,0.099600,0.097800,0.099000,-0.149625,736283
2010-09-30,0.097800,0.099000,0.097200,0.097800,-0.147812,421613
2010-10-01,null,null,null,null,null,null
2010-10-04,0.099000,0.101400,0.097200,0.098400,-0.148718,783178
2010-10-05,0.097800,0.097800,0.097200,0.097800,-0.147812,519177
2010-10-06,0.098400,0.099000,0.097800,0.098400,-0.148718,307863
2010-10-07,null,null,null,null,null,null
2010-10-08,null,null,null,null,null,null
2010-10-11,0.096600,0.096600,0.095400,0.096000,-0.145091,527127
2010-10-12,0.096000,0.096600,0.095400,0.096000,-0.145091,628807
2010-10-13,0.096600,0.097800,0.096000,0.096600,-0.145998,664463
2010-10-14,0.097200,0.097200,0.096000,0.096600,-0.145998,552977
2010-10-15,null,null,null,null,null,null
2010-10-18,0.096000,0.096000,0.094200,0.094800,-0.143277,234652
2010-10-19,0.096600,0.096600,0.094200,0.094800,-0.143277,371975
2010-10-20,0.094200,0.096600,0.093600,0.095400,-0.144184,594390
2010-10-21,0.097200,0.097800,0.094800,0.096000,-0.145091,173500
2010-10-22,null,null,null,null,null,null
2010-10-25,0.095400,0.096000,0.094800,0.095400,-0.144184,660132
2010-10-26,0.094800,0.096600,0.094800,0.095400,-0.144184,1841012
2010-10-27,0.095400,0.097200,0.095400,0.096000,-0.145091,866340
2010-10-28,0.096000,0.096000,0.094800,0.094800,-0.143277,346135
2010-10-29,null,null,null,null,null,null
2010-11-01,0.094200,0.094200,0.093600,0.094200,-0.142371,151523
2010-11-02,0.096600,0.096600,0.093600,0.094200,-0.142371,293545
2010-11-03,0.096000,0.096000,0.092400,0.093000,-0.140557,565993
2010-11-04,0.094200,0.094200,0.093000,0.093000,-0.140557,483142
2010-11-05,null,null,null,null,null,null
2010-11-08,0.094200,0.094800,0.093000,0.094200,-0.142371,145758
2010-11-09,0.093000,0.094200,0.092400,0.093600,-0.141464,371738
2010-11-10,0.094200,0.094800,0.092400,0.093600,-0.141464,162147
2010-11-11,0.092400,0.092400,0.089400,0.090000,-0.136023,1103607
2010-11-12,null,null,null,null,null,null
2010-11-15,null,null,null,null,null,null
2010-11-16,null,null,null,null,null,null
2010-11-17,null,null,null,null,null,null
2010-11-18,null,null,null,null,null,null
2010-11-19,null,null,null,null,null,null
2010-11-22,0.087000,0.087600,0.085800,0.086400,-0.130582,201547
2010-11-23,0.087000,0.087000,0.083400,0.084600,-0.127861,1054643
2010-11-24,null,null,null,null,null,null
2010-11-26,null,null,null,null,null,null
2010-11-29,0.084000,0.089400,0.084000,0.086400,-0.130582,312090
2010-11-30,0.084600,0.087000,0.084000,0.085800,-0.129675,689158
2010-12-01,0.086400,0.088200,0.085800,0.087000,-0.131489,1237553
2010-12-02,0.088200,0.090600,0.087600,0.089400,-0.135116,1497028
2010-12-03,null,null,null,null,null,null
2010-12-06,0.090000,0.090600,0.088800,0.089400,-0.135116,883992
2010-12-07,null,null,null,null,null,null
2010-12-08,null,null,null,null,null,null
2010-12-09,null,null,null,null,null,null
2010-12-10,null,null,null,null,null,null
2010-12-13,0.088200,0.088200,0.085200,0.086400,-0.130582,994210
2010-12-14,0.086400,0.086400,0.085200,0.086400,-0.130582,320757
2010-12-15,0.086400,0.086400,0.085200,0.086400,-0.130582,839928
2010-12-16,0.086400,0.086400,0.084600,0.085200,-0.128768,645833
2010-12-17,null,null,null,null,null,null
2010-12-20,0.084600,0.085200,0.082800,0.083400,-0.126048,1673558
2010-12-21,0.082800,0.083400,0.081000,0.081600,-0.123327,1186058
2010-12-22,0.081600,0.084000,0.081600,0.082800,-0.125141,1190983
2010-12-23,0.083400,0.084000,0.082800,0.083400,-0.126048,1403762
2010-12-27,null,null,null,null,null,null
2010-12-28,null,null,null,null,null,null
2010-12-29,0.084000,0.084000,0.081000,0.082200,-0.124234,505448
2010-12-30,0.082800,0.083400,0.081000,0.082800,-0.125141,422290
2010-12-31,null,null,null,null,null,null
2011-01-03,0.084600,0.084600,0.084000,0.084000,-0.126955,193035
2011-01-04,0.084600,0.084600,0.083400,0.084000,-0.126955,128092
2011-01-05,0.084000,0.088200,0.084000,0.085800,-0.129675,2376446
2011-01-06,0.088200,0.090000,0.087600,0.088800,-0.134209,2465851
2011-01-07,null,null,null,null,null,null
2011-01-10,0.088800,0.088800,0.086400,0.087600,-0.132396,1009952
2011-01-11,0.087600,0.087600,0.086400,0.087000,-0.131489,218722
2011-01-12,0.087000,0.088800,0.087000,0.088200,-0.133302,444762
2011-01-13,0.088200,0.088800,0.087000,0.087600,-0.132396,140503
2011-01-14,null,null,null,null,null,null
2011-01-18,0.088200,0.088200,0.085800,0.086400,-0.130582,212950
2011-01-19,0.087000,0.087000,0.086400,0.086400,-0.130582,71405
2011-01-20,0.085200,0.087000,0.085200,0.085800,-0.129675,968658
2011-01-21,null,null,null,null,null,null
2011-01-24,0.084600,0.086400,0.084000,0.084600,-0.127861,1280748
2011-01-25,0.084600,0.085200,0.084000,0.084600,-0.127861,589198
2011-01-26,0.083400,0.084600,0.083400,0.083400,-0.126048,275332
2011-01-27,0.082800,0.084000,0.082800,0.083400,-0.126048,499108
2011-01-28,null,null,null,null,null,null
2011-01-31,0.081000,0.082200,0.079800,0.081000,-0.122421,452338
2011-02-01,0.078000,0.078600,0.077400,0.078000,-0.117887,233952
2011-02-02,0.078000,0.080400,0.078000,0.079800,-0.120607,338750
2011-02-03,0.080400,0.081000,0.079800,0.080400,-0.121514,380667
2011-02-04,null,null,null,null,null,null
2011-02-07,0.080400,0.080400,0.079200,0.080400,-0.121514,538230
2011-02-08,0.080400,0.081000,0.080400,0.081000,-0.122421,254727
2011-02-09,0.081600,0.082200,0.080400,0.081000,-0.122421,674533
2011-02-10,0.079800,0.079800,0.075600,0.076800,-0.116073,1103987
2011-02-11,null,null,null,null,null,null
2011-02-14,0.078600,0.078600,0.078000,0.078000,-0.117887,202182
2011-02-15,0.079800,0.079800,0.077400,0.078600,-0.118793,251405
2011-02-16,null,null,null,null,null,null
2011-02-17,0.078000,0.078000,0.077400,0.078000,-0.117887,256957
2011-02-18,null,null,null,null,null,null
2011-02-22,0.073800,0.074400,0.072000,0.072600,-0.109725,806232
2011-02-23,0.072600,0.072600,0.070200,0.072000,-0.108818,312058
2011-02-24,0.073800,0.073800,0.069000,0.071400,-0.107911,61520
2011-02-25,null,null,null,null,null,null
2011-02-28,0.060600,0.060600,0.059400,0.059400,-0.089775,1002620
2011-03-01,0.062400,0.064800,0.062400,0.064200,-0.097030,1540000
2011-03-02,0.064800,0.064800,0.060000,0.062400,-0.094309,212808
2011-03-03,0.063000,0.064800,0.061800,0.063600,-0.096123,113338
2011-03-04,null,null,null,null,null,null
2011-03-07,0.062400,0.062400,0.061200,0.062400,-0.094309,239108
2011-03-08,0.063600,0.063600,0.061200,0.063000,-0.095216,17653
2011-03-09,0.062400,0.062400,0.061800,0.062400,-0.094309,196167
2011-03-10,0.061800,0.063000,0.061800,0.062400,-0.094309,54228
2011-03-11,null,null,null,null,null,null
2011-03-14,0.061200,0.061800,0.061200,0.061200,-0.092496,42423
2011-03-15,0.060000,0.060600,0.060000,0.060600,-0.091589,211360
2011-03-16,0.060600,0.061800,0.060000,0.060600,-0.091589,151770
2011-03-17,0.060000,0.060600,0.060000,0.060600,-0.091589,267950
2011-03-18,null,null,null,null,null,null
2011-03-21,0.061800,0.063000,0.061800,0.062400,-0.094309,37900
2011-03-22,0.062400,0.062400,0.061800,0.062400,-0.094309,81993
2011-03-23,0.062400,0.064200,0.062400,0.063600,-0.096123,694557
2011-03-24,0.062400,0.062400,0.062400,0.063600,-0.096123,8333
2011-03-25,null,null,null,null,null,null
2011-03-28,0.060600,0.061200,0.060600,0.061200,-0.092496,37500
2011-03-29,null,null,null,null,null,null
2011-03-30,null,null,null,null,null,null
2011-03-31,0.060600,0.060600,0.058200,0.058800,-0.088868,60167
2011-04-01,null,null,null,null,null,null
2011-04-04,0.065400,0.069000,0.065400,0.069000,-0.104284,1012645
2011-04-05,0.069600,0.073200,0.069600,0.071400,-0.107911,1442347
2011-04-06,0.073200,0.073200,0.069600,0.070800,-0.107005,113833
2011-04-07,0.073800,0.073800,0.070200,0.070800,-0.107005,914462
2011-04-08,null,null,null,null,null,null
2011-04-11,0.070800,0.071400,0.070800,0.070800,-0.107005,217783
2011-04-12,0.070800,0.073800,0.070800,0.072600,-0.109725,1372208
2011-04-13,0.073200,0.073200,0.071400,0.072600,-0.109725,216983
2011-04-14,0.073200,0.073200,0.071400,0.072000,-0.108818,1125507
2011-04-15,null,null,null,null,null,null
2011-04-18,0.070800,0.070800,0.070200,0.070200,-0.106098,61667
2011-04-19,0.069000,0.069600,0.069000,0.069600,-0.105191,41667
2011-04-20,0.071400,0.071400,0.069000,0.069600,-0.105191,195012
2011-04-21,0.069600,0.069600,0.069000,0.069600,-0.105191,72602
2011-04-25,0.066600,0.066600,0.066000,0.066000,-0.099750,195583
2011-04-26,0.066600,0.066600,0.066000,0.066000,-0.099750,56483
2011-04-27,null,null,null,null,null,null
2011-04-28,0.066000,0.069000,0.065400,0.066000,-0.099750,515590
2011-04-29,null,null,null,null,null,null
2011-05-02,0.067200,0.067200,0.066600,0.066600,-0.100657,116825
2011-05-03,0.064800,0.065400,0.064800,0.064800,-0.097936,232558
2011-05-04,0.063600,0.063600,0.061200,0.061800,-0.093402,563163
2011-05-05,0.061800,0.061800,0.061800,0.061800,-0.093402,381842
2011-05-06,null,null,null,null,null,null
2011-05-09,0.061800,0.061800,0.060600,0.061200,-0.092496,193298
2011-05-10,0.061200,0.061200,0.061200,0.061200,-0.092496,68333
2011-05-11,0.060000,0.060600,0.060000,0.060600,-0.091589,47067
2011-05-12,0.061800,0.061800,0.060000,0.060600,-0.091589,100250
2011-05-13,null,null,null,null,null,null
2011-05-16,0.060000,0.061200,0.060000,0.060600,-0.091589,47312
2011-05-17,0.061200,0.061200,0.060000,0.060000,-0.090682,205053
2011-05-18,0.060000,0.060000,0.060000,0.060000,-0.090682,174888
2011-05-19,0.060000,0.061800,0.060000,0.060600,-0.091589,199075
2011-05-20,null,null,null,null,null,null
2011-05-23,0.060000,0.060000,0.060000,0.060000,-0.090682,140647
2011-05-24,0.060000,0.060000,0.060000,0.060000,-0.090682,39267
2011-05-25,0.060000,0.060000,0.060000,0.060000,-0.090682,584158
2011-05-26,null,null,null,null,null,null
2011-05-27,null,null,null,null,null,null
2011-05-31,0.058200,0.063600,0.058200,0.060600,-0.091589,219082
2011-06-01,0.060600,0.060600,0.060600,0.060600,-0.091589,16667
2011-06-02,0.060600,0.062400,0.060600,0.061200,-0.092496,407792
2011-06-03,null,null,null,null,null,null
2011-06-06,0.060600,0.060600,0.060600,0.060600,-0.091589,76667
2011-06-07,0.060600,0.060600,0.060600,0.060600,-0.091589,57092
2011-06-08,0.060600,0.060600,0.060000,0.060600,-0.091589,271628
